CollegeName,CollegeCode,CourseCode,Category,CutoffRank,Location,Year,Round
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EC Electronics,STG,24786,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,1G,25274,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,2AG,17834,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,2AR,18654,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,2BG,11113,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,3AG,11450,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,3BG,11090,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,3BR,22534,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,GM,8345,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,GMK,15787,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,GMR,17602,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,SCG,46280,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,SCR,74985,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,STG,51371,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,STK,80710,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,EE Electrical,STR,109321,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",1G,60836,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",2AG,75155,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",2AK,122007,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",2AR,87905,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",2BG,86500,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",2BR,183529,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",3AG,51790,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",3AR,92500,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",3BG,54319,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",GM,41975,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",GMK,118046,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",GMR,84363,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",SCG,123518,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",SCR,194755,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,"IM Ind. Engg.
Mgmt.",STG,165009,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,1G,68046,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,1K,94196,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,1R,69929,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,2AG,37487,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,2AR,74434,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,2BG,39647,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,3AG,28748,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,3BG,38650,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,3BR,75117,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,GM,20448,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,GMK,36575,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,GMR,42559,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,SCG,99204,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,SCR,113104,Bangalore,2023,Round 1
"B M S College of Engineering  Basavanagudi,Bangalore",E003,ME Mechanical,STG,117491,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,1G,118231,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,2AG,108992,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,2AK,118040,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,2AR,115986,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,2BG,119839,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,3AG,99460,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,3BG,94947,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,3BR,118834,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,GM,93819,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,GMK,117595,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,GMR,114433,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,SCG,126633,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,SCK,132307,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,SCR,142751,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,STG,149743,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CE Civil,STR,168062,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,1G,8862,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,2AG,9409,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,2AR,9790,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,2BG,9492,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,3AG,7422,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,3AK,11482,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,3BG,8444,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,3BR,9482,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,GM,7369,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,GMK,7672,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,GMR,9414,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,SCG,22137,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,SCR,26488,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,STG,22450,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,CS Computers,STR,29445,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,1G,24078,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,1R,26152,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,2AG,22130,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,2AK,22927,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,2AR,25433,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,2BG,25478,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,3AG,18747,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,3AR,21348,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,3BG,19444,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,3BR,21056,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,GM,18263,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,GMK,20278,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,GMR,20888,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,SCG,56336,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,SCK,69062,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,SCR,69342,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,STG,51488,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,STK,79396,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EC Electronics,STR,71420,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,1G,47168,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,1K,72907,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,2AG,43135,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,2AR,46698,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,2BG,44598,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,2BR,83899,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,3AG,37595,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,3BG,43120,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,GM,35215,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,GMK,37910,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,GMR,42626,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,SCG,89899,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,SCR,102416,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,EE Electrical,STG,94085,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",1G,61081,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",2AG,62899,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",2AK,92830,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",2AR,74016,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",2BG,83978,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",3AG,54343,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",3AR,72850,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",3BG,53749,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",GM,50524,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",GMK,75193,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",GMR,52439,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",SCG,154643,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"EI Elec. Inst.
Engg",STG,188699,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",1G,46184,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",1R,79971,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",2AG,46768,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",2AR,50577,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",2BG,82602,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",2BR,96592,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",3AG,39207,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",3BG,38698,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",3BK,65834,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",GM,36712,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",GMK,47325,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",GMR,45937,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",SCG,117447,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",SCR,201166,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"ET Elec.
Telecommn. Engg.",STG,153372,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",1G,95210,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",2AG,104310,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",2AR,132114,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",2BG,124577,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",3AG,86212,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",3BG,97819,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",GM,85238,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",GMK,126373,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",GMR,128054,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,"IM Ind. Engg.
Mgmt.",SCG,165688,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,ME Mechanical,1G,122355,Bangalore,2023,Round 1
Dr. Ambedkar Institute Of Technology  Bangalore,E004,ME Mechanical,1R,142640,Bangalore,2023,Round 1
